Jugador,Goles_por_90,Asistencias_por_90,Tiros_por_90,Tiros_al_arco_por_90,Efectividad_Tiros,Goles Esperados (xG),Asistencias Esperadas (xAG),Diferencia_Goles,Diferencia_Asistencias,Acciones Creadoras de Gol (SCA) por 90,Contribuciones de Gol (GCA) por 90,xOVA,Tacleadas_por_90,Intercepciones_por_90,Bloqueos_por_90,PPDA,Porcentaje de Pases Completados,Pases_progresivos_por_90,Regates_exitosos_por_90,Conducciones_por_90,Conducciones_progresivas_por_90,Tarjetas_amarillas_por_90,Tarjetas_rojas_por_90,Minutos,Goles_Favor,Goles_Contra,Resultado_Final_Num,Posicion_Normalizada,Posición,Ranking_Ofensivo,Ranking_Defensivo,Ranking_Creacion_Juego,Ranking_Pases
Eberechi Eze,0.452759954401355,0.2180279809590154,3.4768597452627663,1.361656237598505,0.1975155279503105,0.3407407407407407,0.2,-0.0666666666666666,0.0518518518518518,4.557356766435017,0.5068159138032096,-0.6370370370370372,1.5563010241402468,0.5664936914936914,1.235448985531983,217.2796296296296,0.7697407407407408,3.792022197734259,2.7516494204259634,42.22367491391139,2.724233616486062,0.1111111111111111,0.0,2055.0,47,38,3,Mediocampista,"['AM', 'AM,LW', 'RM,LW', 'LW,FW,AM', 'LW,AM', 'RM', 'AM,LM', 'AM,CM', 'LW', 'LM,RM', 'LM', 'RM,LM', 'RW']",0.4955580190458596,0.12864680170937287,0.3386766462713478,0.619222200937928
Edson Álvarez,0.032258064516129,0.032258064516129,0.6314612239191975,0.1054066333484779,0.0454545454545454,0.0354838709677419,0.0161290322580645,0.0032258064516129,-0.0161290322580645,1.0985733970938325,0.064516129032258,-0.7766666666666667,2.875168751698414,1.672821928736325,2.320950977469173,109.42657828282827,0.8372258064516129,3.272176863693116,0.9430963973825368,33.72324757054633,0.6873449131513647,0.5369948215650246,0.0,2377.0,48,57,2,Mediocampista,"['DM', 'DM,CM', 'LM', 'LM,DM', 'DM,CB,CM']",0.03855747245894829,0.30097101480684973,0.10473740985747149,0.7727344585172535
Elijah Adebayo,0.6433761667858477,0.0,1.9702017924805253,0.8146707887133809,0.3489583333333333,0.2148148148148148,0.0259259259259259,-0.1555555555555555,0.0259259259259259,2.498805837206236,0.2031746031746031,-0.5615384615384615,0.171930273196096,0.4305068543649178,0.5345251662257716,333.8181818181818,0.6673846153846154,1.280792019863388,1.068022352712919,19.61373784465086,1.0148583914089893,0.196078431372549,0.0,1419.0,38,55,-11,Delantero,"['FW', 'FW,CM', 'LW', 'WB', 'AM,WB', 'AM']",0.21526286211382875,0.01961418901764167,0.10473586761471565,0.3863866881474314
Elliot Anderson,0.0,0.0952380952380952,1.045876828834753,0.2125016503026134,0.0,0.0714285714285714,0.0857142857142857,0.0714285714285714,-0.0095238095238095,2.875600320337113,0.1792717086834734,-1.4285714285714286,2.653318889739682,0.6531456001902607,2.017410286382873,171.69005602240895,0.8071999999999999,5.118550712148801,1.3290657601643112,31.632687379401347,3.223833771020758,0.3132168991443259,0.0,1027.0,55,26,6,Mediocampista,"['RM', 'LM', 'LM,LW', 'LW', 'WB']",0.1371559224396473,0.2251307010475453,0.29323357523390475,0.7044329863993357
Emerson,0.0454545454545454,0.0,0.3241023682200152,0.1396103896103896,0.1666666666666666,0.0,0.0181818181818181,-0.0454545454545454,0.0181818181818181,1.4377304281396353,0.1396103896103896,-1.35,2.104585312385824,1.882411067193676,1.4882834556747602,116.79625496031746,0.8843181818181819,8.704927425515661,0.7766715381804896,87.31118178496695,10.841473743647656,0.2045454545454545,0.0,1161.0,42,38,3,Defensor,"['RB', 'CB', 'LB', 'LB,CB', 'LW']",0.0073222350295723965,0.23256248753632203,0.5528614223734285,0.8798582611118528
Emerson Palmieri,0.0277777777777777,0.0555555555555555,0.5301204819277108,0.1111111111111111,0.0714285714285714,0.0416666666666666,0.0555555555555555,0.0138888888888888,7.7098821154524765e-19,2.0983258878209465,0.3383308514958711,-0.8342857142857143,3.0612178738836646,1.2714285714285714,1.3206585362185017,108.2058311287478,0.8106944444444444,3.5809728598456,0.6855618195026252,30.2892830794134,1.6919936463283871,0.2801204819277108,0.0,3137.0,58,71,1,Defensor,"['LB', 'WB', 'WB,LB', 'LB,LM', 'LM']",0.0811710432111596,0.24130093317354284,0.17066188962120027,0.7123820051933676
Enzo Fernández,0.1071428571428571,0.0714285714285714,1.752401130272337,0.482887547845413,0.06,0.2214285714285714,0.1142857142857143,0.1142857142857143,0.0428571428571428,3.277150515383915,0.2859828141783029,-0.9928571428571428,1.9728333898867352,0.6120084269662921,1.335161080151806,123.97875457875458,0.8362499999999999,7.882802517450673,1.1365865274372495,52.794305187934754,2.0659159925326582,0.25,0.0,2209.0,52,52,2,Mediocampista,"['CM,RM', 'CM', 'CM,AM', 'AM,DM', 'AM', 'LM,AM', 'LM', 'DM', 'DM,AM', 'AM,LW', 'DM,CM']",0.3039982777563323,0.15622100848139583,0.34762968378052234,0.7705147340527423
Erling Haaland,0.9672606967139769,0.1631878557874762,4.207017857442018,1.7972054470020329,0.2984656084656085,0.9387096774193548,0.1419354838709677,0.0677419354838709,-0.0193548387096774,2.2781199684396563,0.3672951889270675,-0.7096774193548387,0.1971326164874552,0.0685483870967741,0.4716886150376546,302.38461538461536,0.7552903225806452,0.8997558890829057,0.4872080088987764,13.195891898942527,1.5560881940666462,0.032258064516129,0.0,2552.0,76,27,19,Delantero,['FW'],1.0,0.0,0.09123144971041654,0.5863509828194551
Ethan Pinnock,0.0689655172413793,0.0,0.6551724137931034,0.1379310344827586,0.09375,0.0689655172413793,0.0344827586206896,1.914177628664063e-18,0.0344827586206896,0.8275862068965517,0.0344827586206896,-0.9896551724137932,1.206896551724138,4.551724137931035,1.3793103448275863,138.67639573070608,0.819896551724138,2.103448275862069,0.2068965517241379,34.86206896551724,0.3793103448275862,0.0344827586206896,0.0,2521.0,45,46,-4,Defensor,"['CB', 'CB,LB', 'CB,FW']",0.08698815215131993,0.31417448124621283,0.03359138328389686,0.733314581136097
Evan Ferguson,0.4685599488231067,0.0,2.888693871424626,1.6698035338902213,0.1617647058823529,0.1703703703703703,0.0222222222222222,-0.0518518518518518,0.0222222222222222,1.5186222854665876,0.1515151515151515,-0.9481481481481482,0.7694072045097914,0.1959595959595959,1.2957585819539432,279.0980392156863,0.7935769230769231,0.9657203195627396,0.6141684828125507,23.907392154493643,1.2973393078656237,0.043859649122807,0.0,1367.0,49,44,2,Delantero,"['FW', 'RW', 'AM', 'AM,FW']",0.17027721964325584,0.07479424780644148,0.061768150714693645,0.6734437701689153
Ezri Konsa,0.0285714285714285,0.0,0.560661505981703,0.1586206896551724,0.0333333333333333,0.0628571428571428,0.0114285714285714,0.0342857142857142,0.0114285714285714,1.0116501017034116,0.1714285714285714,-1.223529411764706,1.6168707115829355,0.8567321132878862,1.0579632433612784,146.76348039215685,0.9046,3.997248759970092,0.573968746686204,45.04839425407698,1.0865346719327071,0.1428571428571428,0.0,3069.0,69,56,9,Defensor,"['CB', 'CB,RB', 'RB', 'RB,CB']",0.059741069572705426,0.1371544092805532,0.1266734849970723,0.9259945086520653
Fabian Schär,0.1114232209737827,0.0277777777777777,1.1988842929854164,0.2503121098626716,0.0866666666666666,0.0666666666666666,0.0222222222222222,-0.0444444444444444,-0.0055555555555555,1.4710217996734851,0.3333333333333333,-1.2416666666666667,1.1676029962546817,1.0012484394506866,1.4513331549848405,136.88784722222223,0.8135555555555556,4.239503162255971,0.3617353308364544,44.321529749900535,0.8673756019261637,0.2003968253968253,0.0,3054.0,80,60,3,Defensor,['CB'],0.07338506662971434,0.14150428994150413,0.13890305119773386,0.7188903433156673
Facundo Buonanotte,0.152999953632865,0.074074074074074,1.252173004837201,0.3976293584842224,0.15625,0.0925925925925925,0.0592592592592592,-0.0185185185185185,0.0222222222222222,3.06924428116744,0.1147244805781391,-0.8481481481481481,2.501272664343663,0.7354569331935031,1.432161579548593,175.62233333333333,0.8173333333333334,3.095046573443673,1.2471408966435673,30.202075710175148,1.558063604311597,0.3922335786018389,0.0,1364.0,35,39,-2,Delantero,"['RW', 'AM,CM', 'CM', 'AM,RW', 'AM', 'RW,AM']",0.13221244524507877,0.19298053184488628,0.19016165360979023,0.7274838771470531
Frank Onyeka,3.4615384615384617,0.0840080971659919,5.067768312853919,3.964000093121844,0.0769230769230769,0.0807692307692307,0.0653846153846153,0.0423076923076923,-0.0115384615384615,3.0467163404545183,0.0384615384615384,-0.7846153846153846,3.536917483636004,1.5357576983439711,1.0948484992753884,193.30375344352612,0.6823846153846154,2.8953575415320763,0.8733341800875092,40.17557579576024,4.433922865449334,0.7688057946666753,0.0,1161.0,32,43,-9,Mediocampista,"['RM', 'CM,LM', 'CM', 'CM,AM', 'WB', 'DM']",0.1268887005740051,0.2665415929745328,0.25252301476697864,0.420508072477934
Gabriel Jesus,0.3442159692159692,0.830854506487418,6.282068522194344,4.374604521534346,0.0795454545454545,0.2333333333333333,0.137037037037037,0.0851851851851852,-0.0481481481481481,7.159073650334925,1.14508177008177,-1.1,1.5606010013321123,0.87847439875154,1.0074307928644963,167.99,0.7704444444444444,2.9748247216804664,3.133901120934726,37.29577755015524,2.946103961800824,0.4235717334308884,0.0,1478.0,57,22,14,Delantero,"['CM', 'FW', 'LW', 'LW,FW', 'RW', 'FW,LW', 'RW,RM']",0.3363780533807556,0.1329792064419427,0.42433847442659745,0.6208229572398525
Gabriel Magalhães,0.1180555555555555,0.0,0.8868534482758621,0.2847222222222222,0.1203703703703703,0.1194444444444444,0.0166666666666666,0.0083333333333333,0.0166666666666666,0.6388888888888888,0.0833333333333333,-1.2638888888888888,1.4399288451012588,0.8764367816091955,1.44582991242474,116.64,0.8640833333333333,3.321719348659004,0.0555555555555555,42.01830186097428,0.3611111111111111,0.1111111111111111,0.0,3044.0,84,27,22,Defensor,['CB'],0.11750560059123769,0.1484749622247862,0.059312908782393384,0.8338288583104525
Gabriel Martinelli,0.4077667928939944,0.1407772097603086,2.913131296053664,1.265197557617992,0.0948275862068965,0.1885714285714285,0.1771428571428571,0.0171428571428571,0.0628571428571428,3.501414970259647,0.3890088898161142,-1.102857142857143,2.184656002947445,0.2439837595117098,0.9231318204809348,210.99367816091956,0.7527142857142857,2.535421333066927,1.472005034319439,35.15338697647928,4.988409950747735,0.0329670329670329,0.0,2019.0,83,26,21,Delantero,"['LW', 'RW', 'LW,WB', 'LW,LM']",0.3320277934495353,0.12832911482941795,0.2977598365309943,0.5804911198883485
Gabriel Osho,0.0952380952380952,0.0,0.4821428571428571,0.0952380952380952,0.2857142857142857,0.0476190476190476,0.0095238095238095,-0.0476190476190476,0.0095238095238095,0.3809523809523809,0.1428571428571428,-0.7300000000000001,1.999149659863945,1.488095238095238,1.796768707482993,105.80789871504156,0.8077142857142857,1.814625850340136,0.3333333333333333,22.360544217687075,0.4821428571428571,0.1428571428571428,0.0,1846.0,33,48,-8,Defensor,['CB'],0.043724203462303705,0.22317409726445897,0.022333241291749285,0.7056028624335244
Giovani Lo Celso,0.1168831168831168,0.0714285714285714,0.5909090909090909,0.1168831168831168,0.125,0.0785714285714285,0.0428571428571428,0.0071428571428571,-0.0285714285714285,0.7142857142857143,0.0714285714285714,-0.5615384615384615,1.9512439807383628,1.814105136436597,1.9244856267328176,119.01749639249638,0.6822142857142858,2.64446227929374,0.3660714285714285,20.28308769881804,0.4285714285714285,0.2946428571428571,0.0,1169.0,13,26,-7,Defensor,['CB'],0.10378745137631024,0.24309401324873975,0.052640057942499555,0.42012061353498686
Gustavo Hamer,0.119273088023088,0.2202119585840516,1.515354021663824,0.4255867050283354,0.1011904761904761,0.0777777777777777,0.1638888888888889,-0.0333333333333333,-0.0027777777777777,3.7100874936520793,0.439548177920271,-0.45,1.2220027775612978,0.8690427010375577,1.0390927736433353,243.9191176470588,0.6827777777777777,3.997270360555971,0.9510706453552557,19.030349309217065,1.1702344398723303,0.2762084951111575,0.0,2910.0,35,101,-23,Mediocampista,"['AM', 'CM', 'AM,LM', 'LM', 'FW', 'AM,CM', 'CM,AM', 'LM,CM', 'CM,RM', 'DM,WB', 'LM,RM,LW', 'CM,AM,DM', 'AM,DM']",0.2161279706228782,0.11745014153711694,0.2236687442746141,0.4214024221526933
Harrison Reed,0.0,0.2037752037752037,0.3790745632850896,0.082082082082082,0.0,0.0111111111111111,0.037037037037037,0.0111111111111111,-0.037037037037037,2.568310708922228,0.5888875888875889,-1.037037037037037,5.25472459949101,1.0753225135247606,1.047872259100822,192.08101851851853,0.8243076923076924,7.853287064488665,0.6085146756347228,47.05116754805652,0.5683686708370788,0.9288834288834288,0.0,1325.0,45,43,2,Mediocampista,"['RM', 'RM,CM', 'CM', 'DM']",0.03532029223153734,0.32595441843959877,0.27798112683693127,0.7433488626819194
Harry Maguire,0.0909090909090909,0.0909090909090909,0.9545454545454546,0.1363636363636363,0.1041666666666666,0.0954545454545454,0.059090909090909,0.0045454545454545,-0.0318181818181818,1.2613636363636365,0.1818181818181818,-0.9636363636363636,2.0681818181818183,1.2272727272727273,2.3181818181818183,154.85124716553287,0.7988181818181818,3.659090909090909,0.0,38.43181818181818,0.9090909090909092,0.2272727272727272,0.0,1653.0,37,33,4,Defensor,['CB'],0.1347291245441318,0.23935378094126597,0.1031994665397411,0.6853663704279882
Harry Toffolo,0.0434782608695652,0.2380284512121819,0.3478260869565217,0.217391304347826,0.1,0.0652173913043478,0.0608695652173913,0.0217391304347826,-0.0695652173913043,1.2073176161535206,0.2815067120817471,-0.782608695652174,1.3363844393592677,1.0640096618357489,2.3791992252721563,171.1824561403509,0.6391304347826088,3.999820863093174,0.0434782608695652,19.01769088133228,1.9114906832298133,0.1304347826086956,0.0,1459.0,29,41,-7,Defensor,"['LB', 'WB', 'WB,LB', 'LM,LB', 'LB,LM']",0.10813986064544123,0.19841439742245273,0.14373232188119064,0.3221152377964651
Harry Wilson,0.1588499195846618,0.3150255940273151,2.791353042414289,0.6674684764101123,0.0868055555555555,0.0942857142857142,0.1028571428571428,-0.02,-0.0685714285714285,3.850841475526844,0.7699706489723701,-0.8176470588235294,1.81076650727967,0.6934505477422672,1.3547958635760815,269.5492063492064,0.7311428571428571,2.9964091761649305,1.3007196657298077,38.76738331265614,5.320378373993428,0.3668485473862681,0.0,1620.0,50,56,-4,Delantero,"['RW', 'RW,RM', 'LW', 'AM']",0.17452861003058465,0.15322728752752832,0.336023267732052,0.5314213195654354
Harvey Elliott,0.2087517934002869,0.2952581527007639,4.341767200217974,1.9582043642796625,0.0365384615384615,0.0735294117647058,0.0970588235294117,-0.0147058823529411,-0.0794117647058823,5.116355122673765,0.600462274260696,-1.4058823529411766,1.974874993969387,0.5139287689997628,2.0856454648727807,186.642,0.831735294117647,9.835814837783754,0.7559825038662915,55.08830978942644,3.293680540233192,0.1114013172836702,0.0,1352.0,74,33,18,Mediocampista,"['RM', 'CM,RM', 'LM', 'RW', 'FW', 'RW,RM', 'AM,RW', 'CM']",0.14971817036937407,0.18834480561967826,0.4878244092987474,0.7602448664160126
Hwang Hee-chan,0.6270247349277507,0.1034482758620689,2.1220594259644545,0.8158319706541497,0.3266666666666666,0.2586206896551724,0.096551724137931,-0.1551724137931034,-0.0068965517241379,2.3352968336906583,0.3844735386317536,-0.6178571428571429,0.936732697192486,0.4161167066614524,0.7425963488843813,276.96594202898547,0.774896551724138,1.822551631198179,1.6733350540578351,21.82401367790196,1.5918393295327178,0.2882352941176471,0.0,2119.0,39,48,-2,Delantero,"['LW,LM', 'LM', 'RM', 'RW', 'LW', 'FW,RM', 'RM,AM', 'FW,RW,LM', 'FW', 'FW,LW,CM', 'AM']",0.32217834130118483,0.06666178749126273,0.15403023183370107,0.6309504281445895
Ibrahim Sangaré,0.0,0.0,0.5601101684693016,0.0,0.0,0.0411764705882352,0.0235294117647058,0.0411764705882352,0.0235294117647058,1.2728158402633605,0.1183079973562458,-0.8529411764705882,4.319739802176494,1.3515771571833377,1.73717456170076,167.20169312169313,0.8096470588235294,5.291407758317235,0.4452012383900929,27.625611554497613,0.3352820180858191,0.5466913622116207,0.0,1035.0,16,28,-5,Mediocampista,"['DM', 'CM', 'RM', 'LM', 'CM,RM', 'DM,CM']",0.050790467922774946,0.32745506633765054,0.14428136442338876,0.7099994553724687
Ibrahima Konaté,0.0,0.0,0.5,0.0909090909090909,0.0,0.0363636363636363,0.0181818181818181,0.0363636363636363,0.0181818181818181,1.7020162439441435,0.0454545454545454,-1.5727272727272728,2.360258021795946,1.145070400740694,1.055582348685797,129.31003401360545,0.8748571428571429,7.274725398030853,0.2727272727272727,63.33391956767009,1.2727272727272727,0.2478900409934892,0.0470219435736677,1574.0,46,24,9,Defensor,['CB'],0.04129740556678819,0.1876802642913561,0.2321429201451292,0.8583366780081549
Idrissa Gana Gueye,0.2067532467532467,0.0,1.1883089883089883,0.3354018954018954,0.2333333333333333,0.048,0.04,-0.1119999999999999,0.04,2.282074040016012,0.2067532467532467,-0.944,3.56724987909837,1.1467572091935625,1.1320840672732295,159.9421169108669,0.8253199999999999,3.7208865174033714,0.5849321404377584,28.131124130014296,1.2388880721464992,0.5230004502926903,0.0,1884.0,30,30,0,Mediocampista,"['CM', 'DM,CM', 'DM']",0.07255456246102691,0.25076393060195845,0.1604271229851731,0.7456516186705828
Igor,0.0,0.0,0.2180365296803653,0.0,0.0,0.0166666666666666,0.0249999999999999,0.0166666666666666,0.0249999999999999,1.5187368914687462,0.1588541666666666,-0.9291666666666668,1.1190290211388778,0.7961753223549505,1.195850043207214,184.8761904761905,0.9287916666666668,6.257820246559574,1.1666369175843383,69.10881065127921,1.5871394230769231,0.1701807228915662,0.0,1637.0,31,36,-2,Defensor,"['CB', 'CB,LB', 'RM', 'LB', 'DM,CB']",0.029264532668190894,0.11651340127841006,0.23558242887289668,0.9810247190473149
Illia Zabarnyi,0.027027027027027,0.0,0.2162162162162162,0.054054054054054,0.1428571428571428,0.027027027027027,0.0081081081081081,0.0,0.0081081081081081,0.7297297297297297,0.027027027027027,-1.0135135135135136,1.5945945945945943,0.8918918918918919,1.4324324324324325,124.66782407407408,0.7996216216216215,2.945945945945946,0.2432432432432432,35.21621621621622,0.6486486486486487,0.1351351351351351,0.0,3330.0,51,67,-4,Defensor,['CB'],0.023162010482733888,0.15616780092182447,0.06310473823642408,0.6871940023159611
Issa Diop,0.0,0.0,0.2936507936507936,0.0714285714285714,0.0,0.0111111111111111,0.0,0.0111111111111111,0.0,0.2222222222222222,0.0,-0.8235294117647058,2.605047262350633,0.9774389156411628,2.452771610074981,138.484126984127,0.8481666666666666,3.7464607464607456,0.0555555555555555,46.8192413922751,0.638996138996139,0.2234706616729088,0.0561797752808988,1424.0,17,27,-1,Defensor,"['CB', 'LW', 'RW']",0.0007159518695582686,0.260049261180619,0.06504726014487018,0.7976222782708637
Issa Kaboré,0.0,0.0833333333333333,0.2835144927536231,0.0416666666666666,0.0,0.0041666666666666,0.0916666666666666,0.0041666666666666,0.0083333333333333,1.9399539751752448,0.1696428571428571,-0.7086956521739131,2.7022575423612065,0.7678571428571428,1.1102941176470589,156.87992424242427,0.7035416666666667,2.9096410303251736,0.83461210571185,24.005134181256253,2.954061524823757,0.4908963585434174,0.0,1729.0,29,54,-13,Defensor,"['WB', 'RB', 'RM', 'WB,CB', 'WB,RB', 'CB', 'CB,RB']",0.07987338044758538,0.18863733408238612,0.18234209543726712,0.4686352643509355
Ivan Toney,0.2352941176470588,0.1176470588235294,3.0,1.2352941176470589,0.1140625,0.3529411764705882,0.0941176470588235,0.1176470588235294,-0.0235294117647058,2.294117647058824,0.3529411764705882,-0.4823529411764705,0.8823529411764706,0.5882352941176471,0.2941176470588235,248.17307692307693,0.5150588235294118,2.3529411764705883,0.5882352941176471,22.0,1.3529411764705883,0.2941176470588235,0.0,1450.0,23,33,-6,Delantero,['FW'],0.408029393424383,0.05042726985218934,0.1295132776564932,0.039882228991462654
Jack Grealish,0.2153846153846153,0.05,1.1770125223613594,0.3177101967799642,0.2592592592592592,0.105,0.125,-0.045,0.075,4.628306664728042,0.2023255813953488,-1.3,1.3460755813953489,0.7648255813953488,1.415939874079409,150.17727272727274,0.8756499999999999,5.00941398437516,1.262986359570662,64.43260702289122,10.078376259275364,1.7622596153846153,0.0,1009.0,51,20,14,Delantero,"['LW', 'CM', 'LW,LM', 'LW,AM', 'LM', 'LM,LW']",0.20522760340885482,0.13692247895748058,0.5325135066065902,0.8601402368941955
Jack Harrison,0.1140714370744925,0.109270040304523,1.6005120770969956,0.3390319850380959,0.0694444444444444,0.1275862068965517,0.1034482758620689,0.0241379310344827,-9.570888143320317e-19,2.4582067481905723,0.2472010747872816,-0.6896551724137931,1.605797721976335,0.8282493368700266,1.1575013253141386,246.71604938271605,0.6600344827586206,2.818135744429313,1.0923182525231463,23.49584159870027,2.73122181179798,0.0344827586206896,0.0,2214.0,32,38,0,Mediocampista,"['RM', 'FW', 'LM,RM', 'RW', 'RW,RM', 'RM,RW', 'FW,RM', 'AM,RW', 'RM,FW', 'CM']",0.2061941384327583,0.1400986686613089,0.19760072953112331,0.36966690813331593
Jack Robinson,0.0294117647058823,0.0294117647058823,0.4827269356632759,0.1828704076862315,0.1,0.0352941176470588,0.0323529411764705,0.0058823529411764,0.0029411764705882,0.7491629218224455,0.0294117647058823,-0.596875,1.3071483495358929,1.0184307107129056,1.4945052302603563,213.4266955266955,0.6968235294117647,1.9172669973421423,0.2279411764705882,22.143314792771044,0.2359550561797753,0.2994461939876193,0.0,2885.0,32,92,-21,Defensor,['CB'],0.053538459657402775,0.1513164580329252,0.02249812772654686,0.4533531214669637
Jacob Brown,0.5,0.0,2.920162706549077,0.8615023474178404,0.1071428571428571,0.1421052631578947,0.031578947368421,0.0368421052631579,0.031578947368421,1.1884629802650672,0.0,-0.6222222222222222,1.8790550465425373,0.8573306756011704,2.079263451316475,236.8560224089636,0.4975263157894736,1.2909906891241534,1.3713897960049195,19.07261758496876,2.812567299171407,0.4794338788146837,0.0,1019.0,27,40,-7,Mediocampista,"['FW', 'RW,FW', 'RW', 'AM', 'RM', 'WB,AM', 'LW,RB']",0.15261079324792967,0.2001842151445124,0.12165247594032028,0.0
Jacob Bruun Larsen,0.3837969859279919,0.0,3.1964692979828264,0.8663452634790262,0.1340579710144927,0.153125,0.0375,-0.0343749999999999,0.0375,3.0284764065618037,0.0,-0.5843750000000001,0.6334389780341261,0.9783527554214172,0.7273313322997373,301.9074074074074,0.7709354838709678,2.4187681612843006,1.791903654041605,31.128045408763384,5.096038329432533,0.03515625,0.0,1249.0,35,65,-15,Mediocampista,"['RM', 'WB', 'LM,AM', 'RW', 'LW', 'RW,LW', 'CM', 'LM', 'RM,LM', 'FW', 'LB']",0.1684388640615258,0.078622799726668,0.28216438893589885,0.6219399535727748
Jacob Murphy,0.1895070104025328,1.2146230497243031,2.225842142343793,0.5863736090861335,0.125,0.1095238095238095,0.238095238095238,-0.0333333333333333,-0.0952380952380952,5.974996148353,2.199697676589975,-1.1904761904761905,2.2486970054313598,0.358153189052762,1.4624680710681222,192.3764705882353,0.69555,5.699059954667731,2.556253513871344,29.94553772501401,2.8489012011131924,0.0476190476190476,0.0,1189.0,55,31,8,Delantero,"['RW', 'RW,FW', 'RW,LW', 'RW,RM', 'FW,LW', 'RW,RB', 'RB', 'WB', 'RM']",0.3151211014441112,0.16355022156248936,0.47867252577502717,0.45045614903262887
Jamaal Lascelles,0.0661764705882353,0.0,0.3823529411764705,0.0661764705882353,0.125,0.04375,0.0,-0.0187499999999999,0.0,0.59375,0.0,-1.225,0.9694522471910112,0.6989889705882353,1.6264044943820224,167.16666666666666,0.8360624999999999,2.2929816589557173,0.0625,42.25871096331791,0.8481287177792465,0.2536764705882353,0.0,1080.0,28,29,0,Defensor,['CB'],0.031211026813552367,0.1255348824551912,0.04054291734903615,0.7700882167486109
James Garner,0.027027027027027,0.054054054054054,1.2040418797175554,0.2761139517896274,0.0119047619047619,0.0702702702702702,0.1162162162162162,0.0432432432432432,0.0621621621621621,2.8374889391698885,0.2162162162162162,-0.7324324324324325,2.344492152006984,1.26925475244526,1.317465124979957,139.85565759637188,0.7281891891891892,2.8458313290218364,0.5214238628872775,21.70434718292332,1.101351351351351,0.2342342342342342,0.0,3004.0,37,51,-4,Mediocampista,"['RM', 'CM,RM', 'CM', 'CM,RB', 'CM,LM', 'DM,AM,CM', 'AM,CM', 'DM']",0.16457217974574037,0.20585667072573213,0.14595947205342263,0.5247024369366493
James Maddison,0.1590863356836987,0.3491629462652355,2.6321001416429994,0.9423181112171072,0.0513333333333333,0.2285714285714286,0.2071428571428571,0.0857142857142857,-0.1142857142857143,6.6475204030053705,0.7749537278661714,-0.9857142857142858,1.4701712551402366,0.5784866066165311,0.5971517703577044,175.73076923076923,0.7979285714285714,9.024792731504162,1.3401220447652276,51.99767883860579,2.322949991058876,0.1842672413793103,0.0,2135.0,53,43,8,Mediocampista,"['AM', 'AM,LM', 'AM,DM', 'LM', 'LM,AM']",0.39742999673367596,0.0936766499486679,0.5022021026875898,0.6833427212274348
James Mcatee,0.1048387096774193,0.1276297335203366,0.9680594424803356,0.2963002759806361,0.1875,0.0935483870967742,0.0935483870967742,-0.0032258064516129,-0.0032258064516128,2.9720413982186464,0.2580645161290322,-0.5533333333333333,1.7500336196778816,0.7251240694789082,3.928720438403319,267.35763888888886,0.6847666666666666,2.433663211020227,1.9877295243579032,27.192519083378688,2.4591142883161403,0.0743338008415147,0.0,1823.0,33,86,-17,Mediocampista,"['DM,RB', 'CM', 'AM', 'RM', 'AM,CM', 'LM', 'RM,CM,RW', 'FW,RM', 'RM,FW', 'FW,DM', 'FW,CM', 'RM,RW', 'FW', 'CM,DM,AM', 'RW']",0.1651423820411558,0.27814315895185754,0.21920869751018127,0.42592666496392306
James Tarkowski,0.0263157894736842,0.0263157894736842,0.6578947368421053,0.1052631578947368,0.0263157894736842,0.0710526315789473,0.0631578947368421,0.0447368421052631,0.0368421052631578,1.1578947368421053,0.0789473684210526,-0.8368421052631579,1.6061502069781195,1.47397989355411,2.158486102897694,123.16747201747202,0.7578157894736842,3.42193968066233,0.4210526315789473,24.17120047309285,0.3947368421052631,0.2894736842105263,0.0,3419.0,40,51,-3,Defensor,['CB'],0.11572985154634668,0.2209457450465142,0.08800817998087691,0.5920958112508778
James Ward-Prowse,0.1891891891891892,0.2063409563409563,1.5305189643424937,0.4682034976152623,0.0813333333333333,0.1648648648648648,0.2162162162162162,-0.0243243243243243,0.027027027027027,3.910914824831611,0.4522209827087876,-0.5805555555555556,1.2490365600121698,1.1062352911348607,0.876987281399046,215.86796875,0.8164864864864865,4.304588345657212,0.3180873180873181,27.02333977047033,0.5123822917940565,0.1081081081081081,0.0,3001.0,59,73,0,Mediocampista,"['DM', 'CM', 'AM,DM', 'AM,DM,CM', 'AM,CM', 'AM,LW', 'AM', 'CM,DM', 'AM,LM,CM', 'AM,CM,CB', 'DM,AM', 'CM,AM', 'DM,CM']",0.346385254512463,0.12246279160159015,0.20187716378523388,0.725557504698364
Jan Paul van Hecke,0.0,0.0,0.5357142857142857,0.2142857142857142,0.0,0.0392857142857142,0.0285714285714285,0.0392857142857142,0.0285714285714285,1.3214285714285714,0.1071428571428571,-0.9142857142857144,1.6785714285714286,1.229591836734694,1.8290816326530608,89.27454212454212,0.910962962962963,5.408163265306122,0.1785714285714285,70.16071428571429,0.8928571428571429,0.1428571428571428,0.0,2369.0,42,42,0,Defensor,"['CB', 'CB,LB', 'CM,CB']",0.053734744781304696,0.19633570546191317,0.15687911616938005,0.9404687156347331
